date,volume,high,open,low,close,adjclose
2012-06-05,3403230000,1287.6199951171875,1277.8199462890625,1274.1600341796875,1285.5,1285.5
2012-06-06,4268360000,1315.1300048828125,1285.6099853515625,1285.6099853515625,1315.1300048828125,1315.1300048828125
2012-06-07,4258140000,1329.050048828125,1316.1500244140625,1312.6800537109375,1314.989990234375,1314.989990234375
2012-06-08,3497190000,1325.81005859375,1314.989990234375,1307.77001953125,1325.6600341796875,1325.6600341796875
2012-06-11,3537530000,1335.52001953125,1325.719970703125,1307.72998046875,1308.9300537109375,1308.9300537109375
2012-06-12,3442920000,1324.31005859375,1309.4000244140625,1306.6199951171875,1324.1800537109375,1324.1800537109375
2012-06-13,3506510000,1327.280029296875,1324.02001953125,1310.510009765625,1314.8800048828125,1314.8800048828125
2012-06-14,3687720000,1333.6800537109375,1314.8800048828125,1314.1400146484375,1329.0999755859375,1329.0999755859375
2012-06-15,4401570000,1343.3199462890625,1329.18994140625,1329.18994140625,1342.8399658203125,1342.8399658203125
2012-06-18,3259430000,1348.219970703125,1342.4200439453125,1334.4599609375,1344.780029296875,1344.780029296875
2012-06-19,3815350000,1363.4599609375,1344.8299560546875,1344.8299560546875,1357.97998046875,1357.97998046875
2012-06-20,3695700000,1361.5699462890625,1358.0400390625,1346.449951171875,1355.68994140625,1355.68994140625
2012-06-21,4094470000,1358.27001953125,1355.4300537109375,1324.4100341796875,1325.510009765625,1325.510009765625
2012-06-22,5271490000,1337.8199462890625,1325.9200439453125,1325.9200439453125,1335.02001953125,1335.02001953125
2012-06-25,3501820000,1334.9000244140625,1334.9000244140625,1309.27001953125,1313.719970703125,1313.719970703125
2012-06-26,3412940000,1324.239990234375,1314.0899658203125,1310.300048828125,1319.989990234375,1319.989990234375
2012-06-27,3286910000,1334.4000244140625,1320.7099609375,1320.7099609375,1331.8499755859375,1331.8499755859375
2012-06-28,3969370000,1331.52001953125,1331.52001953125,1313.2900390625,1329.0400390625,1329.0400390625
2012-06-29,4590480000,1362.1700439453125,1330.1199951171875,1330.1199951171875,1362.1600341796875,1362.1600341796875
2012-07-02,3301650000,1366.3499755859375,1362.3299560546875,1355.699951171875,1365.510009765625,1365.510009765625
2012-07-03,2116390000,1374.81005859375,1365.75,1363.530029296875,1374.02001953125,1374.02001953125
2012-07-05,3041520000,1373.8499755859375,1373.719970703125,1363.02001953125,1367.5799560546875,1367.5799560546875
2012-07-06,2745140000,1367.0899658203125,1367.0899658203125,1348.030029296875,1354.6800537109375,1354.6800537109375
2012-07-09,2904860000,1354.8699951171875,1354.6600341796875,1346.6500244140625,1352.4599609375,1352.4599609375
2012-07-10,3470600000,1361.5400390625,1352.9599609375,1336.27001953125,1341.469970703125,1341.469970703125
2012-07-11,3426290000,1345.0,1341.4000244140625,1333.25,1341.449951171875,1341.449951171875
2012-07-12,3654440000,1341.2900390625,1341.2900390625,1325.4100341796875,1334.760009765625,1334.760009765625
2012-07-13,3212930000,1357.699951171875,1334.81005859375,1334.81005859375,1356.780029296875,1356.780029296875
2012-07-16,2862720000,1357.260009765625,1356.5,1348.510009765625,1353.6400146484375,1353.6400146484375
2012-07-17,3566680000,1365.3599853515625,1353.6800537109375,1345.0699462890625,1363.6700439453125,1363.6700439453125
2012-07-18,3642630000,1375.260009765625,1363.5799560546875,1358.9599609375,1372.780029296875,1372.780029296875
2012-07-19,4043360000,1380.3900146484375,1373.010009765625,1371.2099609375,1376.510009765625,1376.510009765625
2012-07-20,3925020000,1376.510009765625,1376.510009765625,1362.18994140625,1362.6600341796875,1362.6600341796875
2012-07-23,3717180000,1362.3399658203125,1362.3399658203125,1337.56005859375,1350.52001953125,1350.52001953125
2012-07-24,3891290000,1351.530029296875,1350.52001953125,1329.239990234375,1338.31005859375,1338.31005859375
2012-07-25,3719170000,1343.97998046875,1338.3499755859375,1331.5,1337.8900146484375,1337.8900146484375
2012-07-26,4429300000,1363.1300048828125,1338.1700439453125,1338.1700439453125,1360.02001953125,1360.02001953125
2012-07-27,4399010000,1389.18994140625,1360.050048828125,1360.050048828125,1385.969970703125,1385.969970703125
2012-07-30,3212060000,1391.739990234375,1385.93994140625,1381.3699951171875,1385.300048828125,1385.300048828125
2012-07-31,3821570000,1387.1600341796875,1385.27001953125,1379.1700439453125,1379.3199462890625,1379.3199462890625
2012-08-01,4440920000,1385.030029296875,1379.3199462890625,1373.3499755859375,1375.3199462890625,1375.3199462890625
2012-08-02,4193740000,1375.1300048828125,1375.1300048828125,1354.6500244140625,1365.0,1365.0
2012-08-03,3751170000,1394.1600341796875,1365.449951171875,1365.449951171875,1390.989990234375,1390.989990234375
2012-08-06,3122050000,1399.6300048828125,1391.0400390625,1391.0400390625,1394.22998046875,1394.22998046875
2012-08-07,3682490000,1407.1400146484375,1394.4599609375,1394.4599609375,1401.3499755859375,1401.3499755859375
2012-08-08,3221790000,1404.1400146484375,1401.22998046875,1396.1300048828125,1402.219970703125,1402.219970703125
2012-08-09,3119610000,1405.949951171875,1402.260009765625,1398.800048828125,1402.800048828125,1402.800048828125
2012-08-10,2767980000,1405.97998046875,1402.5799560546875,1395.6199951171875,1405.8699951171875,1405.8699951171875
2012-08-13,2499990000,1405.8699951171875,1405.8699951171875,1397.3199462890625,1404.1099853515625,1404.1099853515625
2012-08-14,2930900000,1410.030029296875,1404.3599853515625,1400.5999755859375,1403.9300537109375,1403.9300537109375
2012-08-15,2655750000,1407.72998046875,1403.8900146484375,1401.8299560546875,1405.530029296875,1405.530029296875
2012-08-16,3114100000,1417.43994140625,1405.5699462890625,1404.1500244140625,1415.510009765625,1415.510009765625
2012-08-17,2922990000,1418.7099609375,1415.8399658203125,1414.6700439453125,1418.1600341796875,1418.1600341796875
2012-08-20,2766320000,1418.1300048828125,1417.8499755859375,1412.1199951171875,1418.1300048828125,1418.1300048828125
2012-08-21,3282950000,1426.6800537109375,1418.1300048828125,1410.8599853515625,1413.1700439453125,1413.1700439453125
2012-08-22,3062690000,1416.1199951171875,1413.0899658203125,1406.780029296875,1413.489990234375,1413.489990234375
2012-08-23,3008240000,1413.489990234375,1413.489990234375,1400.5,1402.0799560546875,1402.0799560546875
2012-08-24,2598790000,1413.4599609375,1401.989990234375,1398.0400390625,1411.1300048828125,1411.1300048828125
2012-08-27,2472500000,1416.1700439453125,1411.1300048828125,1409.1099853515625,1410.43994140625,1410.43994140625
2012-08-28,2629090000,1413.6300048828125,1410.43994140625,1405.5899658203125,1409.300048828125,1409.300048828125
2012-08-29,2571220000,1413.949951171875,1409.3199462890625,1406.5699462890625,1410.489990234375,1410.489990234375
2012-08-30,2530280000,1410.0799560546875,1410.0799560546875,1397.010009765625,1399.47998046875,1399.47998046875
2012-08-31,2938250000,1413.0899658203125,1400.0699462890625,1398.9599609375,1406.5799560546875,1406.5799560546875
2012-09-04,3200310000,1409.31005859375,1406.5400390625,1396.56005859375,1404.93994140625,1404.93994140625
2012-09-05,3389110000,1408.81005859375,1404.93994140625,1401.25,1403.43994140625,1403.43994140625
2012-09-06,3952870000,1432.1199951171875,1403.739990234375,1403.739990234375,1432.1199951171875,1432.1199951171875
2012-09-07,3717620000,1437.9200439453125,1432.1199951171875,1431.449951171875,1437.9200439453125,1437.9200439453125
2012-09-10,3223670000,1438.739990234375,1437.9200439453125,1428.97998046875,1429.0799560546875,1429.0799560546875
2012-09-11,3509630000,1437.760009765625,1429.1300048828125,1429.1300048828125,1433.56005859375,1433.56005859375
2012-09-12,3641200000,1439.1500244140625,1433.56005859375,1432.989990234375,1436.56005859375,1436.56005859375
2012-09-13,4606550000,1463.760009765625,1436.56005859375,1435.3399658203125,1459.989990234375,1459.989990234375
2012-09-14,5041990000,1474.510009765625,1460.0699462890625,1460.0699462890625,1465.77001953125,1465.77001953125
2012-09-17,3482430000,1465.6300048828125,1465.4200439453125,1457.550048828125,1461.18994140625,1461.18994140625
2012-09-18,3377390000,1461.469970703125,1461.18994140625,1456.1300048828125,1459.3199462890625,1459.3199462890625
2012-09-19,3451360000,1465.1500244140625,1459.5,1457.8800048828125,1461.050048828125,1461.050048828125
2012-09-20,3382520000,1461.22998046875,1461.050048828125,1449.97998046875,1460.260009765625,1460.260009765625
2012-09-21,4833870000,1467.0699462890625,1460.3399658203125,1459.510009765625,1460.1500244140625,1460.1500244140625
2012-09-24,3008920000,1460.719970703125,1459.760009765625,1452.06005859375,1456.8900146484375,1456.8900146484375
2012-09-25,3739900000,1463.239990234375,1456.93994140625,1441.5899658203125,1441.5899658203125,1441.5899658203125
2012-09-26,3565380000,1441.5999755859375,1441.5999755859375,1430.530029296875,1433.3199462890625,1433.3199462890625
2012-09-27,3150330000,1450.199951171875,1433.3599853515625,1433.3599853515625,1447.1500244140625,1447.1500244140625
2012-09-28,3509230000,1447.1300048828125,1447.1300048828125,1435.5999755859375,1440.6700439453125,1440.6700439453125
2012-10-01,3505080000,1457.1400146484375,1440.9000244140625,1440.9000244140625,1444.489990234375,1444.489990234375
2012-10-02,3321790000,1451.52001953125,1444.989990234375,1439.010009765625,1445.75,1445.75
2012-10-03,3531640000,1454.300048828125,1446.050048828125,1441.989990234375,1450.989990234375,1450.989990234375
2012-10-04,3615860000,1463.1400146484375,1451.0799560546875,1451.0799560546875,1461.4000244140625,1461.4000244140625
2012-10-05,3172940000,1470.9599609375,1461.4000244140625,1456.8900146484375,1460.9300537109375,1460.9300537109375
2012-10-08,2328720000,1460.9300537109375,1460.9300537109375,1453.0999755859375,1455.8800048828125,1455.8800048828125
2012-10-09,3216320000,1455.9000244140625,1455.9000244140625,1441.1800537109375,1441.47998046875,1441.47998046875
2012-10-10,3225060000,1442.52001953125,1441.47998046875,1430.6400146484375,1432.56005859375,1432.56005859375
2012-10-11,3672540000,1443.9000244140625,1432.8199462890625,1432.8199462890625,1432.8399658203125,1432.8399658203125
2012-10-12,3134750000,1438.4300537109375,1432.8399658203125,1425.530029296875,1428.5899658203125,1428.5899658203125
2012-10-15,3483810000,1441.31005859375,1428.75,1427.239990234375,1440.1300048828125,1440.1300048828125
2012-10-16,3568770000,1455.510009765625,1440.31005859375,1440.31005859375,1454.9200439453125,1454.9200439453125
2012-10-17,3655320000,1462.199951171875,1454.219970703125,1453.3499755859375,1460.9100341796875,1460.9100341796875
2012-10-18,3880030000,1464.02001953125,1460.93994140625,1452.6300048828125,1457.3399658203125,1457.3399658203125
2012-10-19,3875170000,1457.3399658203125,1457.3399658203125,1429.8499755859375,1433.18994140625,1433.18994140625
2012-10-22,3216220000,1435.4599609375,1433.2099609375,1422.06005859375,1433.8199462890625,1433.8199462890625
2012-10-23,3587670000,1433.739990234375,1433.739990234375,1407.56005859375,1413.1099853515625,1413.1099853515625
2012-10-24,3385970000,1420.0400390625,1413.199951171875,1407.0999755859375,1408.75,1408.75
2012-10-25,3512640000,1421.1199951171875,1409.739990234375,1405.1400146484375,1412.969970703125,1412.969970703125
2012-10-26,3284910000,1417.0899658203125,1412.969970703125,1403.280029296875,1411.93994140625,1411.93994140625
2012-10-31,3577110000,1418.760009765625,1410.989990234375,1405.949951171875,1412.1600341796875,1412.1600341796875
2012-11-01,3929890000,1428.3499755859375,1412.199951171875,1412.199951171875,1427.5899658203125,1427.5899658203125
2012-11-02,3732480000,1434.27001953125,1427.5899658203125,1412.9100341796875,1414.199951171875,1414.199951171875
2012-11-05,2921040000,1419.9000244140625,1414.02001953125,1408.1300048828125,1417.260009765625,1417.260009765625
2012-11-06,3306970000,1433.3800048828125,1417.260009765625,1417.260009765625,1428.3900146484375,1428.3900146484375
2012-11-07,4356490000,1428.27001953125,1428.27001953125,1388.1400146484375,1394.530029296875,1394.530029296875
2012-11-08,3779520000,1401.22998046875,1394.530029296875,1377.510009765625,1377.510009765625,1377.510009765625
2012-11-09,3647350000,1391.3900146484375,1377.550048828125,1373.030029296875,1379.8499755859375,1379.8499755859375
2012-11-12,2567540000,1384.8699951171875,1379.8599853515625,1377.18994140625,1380.030029296875,1380.030029296875
2012-11-13,3455550000,1388.81005859375,1380.030029296875,1371.3900146484375,1374.530029296875,1374.530029296875
2012-11-14,4109510000,1380.1300048828125,1374.6400146484375,1352.5,1355.489990234375,1355.489990234375
2012-11-15,3928870000,1360.6199951171875,1355.4100341796875,1348.050048828125,1353.3299560546875,1353.3299560546875
2012-11-16,4045910000,1362.030029296875,1353.3599853515625,1343.3499755859375,1359.8800048828125,1359.8800048828125
2012-11-19,3374800000,1386.8900146484375,1359.8800048828125,1359.8800048828125,1386.8900146484375,1386.8900146484375
2012-11-20,3207160000,1389.77001953125,1386.8199462890625,1377.0400390625,1387.81005859375,1387.81005859375
2012-11-21,2667090000,1391.25,1387.7900390625,1386.3900146484375,1391.030029296875,1391.030029296875
2012-11-23,1504960000,1409.1600341796875,1391.030029296875,1391.030029296875,1409.1500244140625,1409.1500244140625
2012-11-26,2948960000,1409.1500244140625,1409.1500244140625,1397.6800537109375,1406.2900390625,1406.2900390625
2012-11-27,3323120000,1409.010009765625,1406.2900390625,1398.030029296875,1398.93994140625,1398.93994140625
2012-11-28,3359250000,1410.31005859375,1398.77001953125,1385.4300537109375,1409.9300537109375,1409.9300537109375
2012-11-29,3356850000,1419.699951171875,1409.9599609375,1409.0400390625,1415.949951171875,1415.949951171875
2012-11-30,3966000000,1418.8599853515625,1415.949951171875,1411.6300048828125,1416.1800537109375,1416.1800537109375
2012-12-03,3074280000,1423.72998046875,1416.3399658203125,1408.4599609375,1409.4599609375,1409.4599609375
2012-12-04,3247710000,1413.1400146484375,1409.4599609375,1403.6500244140625,1407.050048828125,1407.050048828125
2012-12-05,4253920000,1415.56005859375,1407.050048828125,1398.22998046875,1409.280029296875,1409.280029296875
2012-12-06,3229700000,1413.949951171875,1409.4300537109375,1405.9300537109375,1413.93994140625,1413.93994140625
2012-12-07,3125160000,1420.3399658203125,1413.949951171875,1410.9000244140625,1418.0699462890625,1418.0699462890625
2012-12-10,2999430000,1421.6400146484375,1418.0699462890625,1415.6400146484375,1418.550048828125,1418.550048828125
2012-12-11,3650230000,1434.27001953125,1418.550048828125,1418.550048828125,1427.8399658203125,1427.8399658203125
2012-12-12,3709050000,1438.5899658203125,1427.8399658203125,1426.760009765625,1428.47998046875,1428.47998046875
2012-12-13,3349960000,1431.3599853515625,1428.47998046875,1416.0,1419.449951171875,1419.449951171875
2012-12-14,3210170000,1419.449951171875,1419.449951171875,1411.8800048828125,1413.5799560546875,1413.5799560546875
2012-12-17,3455610000,1430.6700439453125,1413.5400390625,1413.5400390625,1430.3599853515625,1430.3599853515625
2012-12-18,4302240000,1448.0,1430.469970703125,1430.469970703125,1446.7900390625,1446.7900390625
2012-12-19,3869800000,1447.75,1446.7900390625,1435.800048828125,1435.81005859375,1435.81005859375
2012-12-20,3686580000,1443.699951171875,1435.81005859375,1432.8199462890625,1443.68994140625,1443.68994140625
2012-12-21,5229160000,1443.6700439453125,1443.6700439453125,1422.5799560546875,1430.1500244140625,1430.1500244140625
2012-12-24,1248960000,1430.1500244140625,1430.1500244140625,1424.6600341796875,1426.6600341796875,1426.6600341796875
2012-12-26,2285030000,1429.4200439453125,1426.6600341796875,1416.4300537109375,1419.8299560546875,1419.8299560546875
2012-12-27,2830180000,1422.800048828125,1419.8299560546875,1401.800048828125,1418.0999755859375,1418.0999755859375
2012-12-28,2426680000,1418.0999755859375,1418.0999755859375,1401.5799560546875,1402.4300537109375,1402.4300537109375
2012-12-31,3204330000,1426.739990234375,1402.4300537109375,1398.1099853515625,1426.18994140625,1426.18994140625
2013-01-02,4202600000,1462.4300537109375,1426.18994140625,1426.18994140625,1462.4200439453125,1462.4200439453125
2013-01-03,3829730000,1465.469970703125,1462.4200439453125,1455.530029296875,1459.3699951171875,1459.3699951171875
2013-01-04,3424290000,1467.93994140625,1459.3699951171875,1458.989990234375,1466.469970703125,1466.469970703125
2013-01-07,3304970000,1466.469970703125,1466.469970703125,1456.6199951171875,1461.8900146484375,1461.8900146484375
2013-01-08,3601600000,1461.8900146484375,1461.8900146484375,1451.6400146484375,1457.1500244140625,1457.1500244140625
2013-01-09,3674390000,1464.72998046875,1457.1500244140625,1457.1500244140625,1461.02001953125,1461.02001953125
2013-01-10,4081840000,1472.300048828125,1461.02001953125,1461.02001953125,1472.1199951171875,1472.1199951171875
2013-01-11,3340650000,1472.75,1472.1199951171875,1467.5799560546875,1472.050048828125,1472.050048828125
2013-01-14,3003010000,1472.050048828125,1472.050048828125,1465.68994140625,1470.6800537109375,1470.6800537109375
2013-01-15,3135350000,1473.31005859375,1470.6700439453125,1463.760009765625,1472.3399658203125,1472.3399658203125
2013-01-16,3384080000,1473.9599609375,1472.3299560546875,1467.5999755859375,1472.6300048828125,1472.6300048828125
2013-01-17,3706710000,1485.1600341796875,1472.6300048828125,1472.6300048828125,1480.93994140625,1480.93994140625
2013-01-18,3795740000,1485.97998046875,1480.949951171875,1475.81005859375,1485.97998046875,1485.97998046875
2013-01-22,3570950000,1492.56005859375,1485.97998046875,1481.1600341796875,1492.56005859375,1492.56005859375
2013-01-23,3552010000,1496.1300048828125,1492.56005859375,1489.9000244140625,1494.81005859375,1494.81005859375
2013-01-24,3699430000,1502.27001953125,1494.81005859375,1489.4599609375,1494.8199462890625,1494.8199462890625
2013-01-25,3476290000,1503.260009765625,1494.8199462890625,1494.8199462890625,1502.9599609375,1502.9599609375
2013-01-28,3388540000,1503.22998046875,1502.9599609375,1496.3299560546875,1500.1800537109375,1500.1800537109375
2013-01-29,3949640000,1509.3499755859375,1500.1800537109375,1498.0899658203125,1507.8399658203125,1507.8399658203125
2013-01-30,3726810000,1509.93994140625,1507.8399658203125,1500.1099853515625,1501.9599609375,1501.9599609375
2013-01-31,3999880000,1504.18994140625,1501.9599609375,1496.760009765625,1498.1099853515625,1498.1099853515625
2013-02-01,3836320000,1514.4100341796875,1498.1099853515625,1498.1099853515625,1513.1700439453125,1513.1700439453125
2013-02-04,3390000000,1513.1700439453125,1513.1700439453125,1495.02001953125,1495.7099609375,1495.7099609375
2013-02-05,3618360000,1514.9599609375,1495.7099609375,1495.7099609375,1511.2900390625,1511.2900390625
2013-02-06,3611570000,1512.530029296875,1511.2900390625,1504.7099609375,1512.1199951171875,1512.1199951171875
2013-02-07,3614580000,1512.9000244140625,1512.1199951171875,1498.489990234375,1509.3900146484375,1509.3900146484375
2013-02-08,2986150000,1518.31005859375,1509.3900146484375,1509.3900146484375,1517.9300537109375,1517.9300537109375
2013-02-11,2684100000,1518.31005859375,1517.9300537109375,1513.6099853515625,1517.010009765625,1517.010009765625
2013-02-12,3414370000,1522.2900390625,1517.010009765625,1515.6099853515625,1519.4300537109375,1519.4300537109375
2013-02-13,3385880000,1524.68994140625,1519.4300537109375,1515.9300537109375,1520.3299560546875,1520.3299560546875
2013-02-14,3759740000,1523.1400146484375,1520.3299560546875,1514.02001953125,1521.3800048828125,1521.3800048828125
2013-02-15,3838510000,1524.239990234375,1521.3800048828125,1514.1400146484375,1519.7900390625,1519.7900390625
2013-02-19,3748910000,1530.93994140625,1519.7900390625,1519.7900390625,1530.93994140625,1530.93994140625
2013-02-20,4240570000,1530.93994140625,1530.93994140625,1511.4100341796875,1511.949951171875,1511.949951171875
2013-02-21,4274600000,1511.949951171875,1511.949951171875,1497.2900390625,1502.4200439453125,1502.4200439453125
2013-02-22,3419320000,1515.6400146484375,1502.4200439453125,1502.4200439453125,1515.5999755859375,1515.5999755859375
2013-02-25,4011050000,1525.8399658203125,1515.5999755859375,1487.8499755859375,1487.8499755859375,1487.8499755859375
2013-02-26,3975280000,1498.989990234375,1487.8499755859375,1485.010009765625,1496.93994140625,1496.93994140625
2013-02-27,3551850000,1520.0799560546875,1496.93994140625,1494.8800048828125,1515.989990234375,1515.989990234375
2013-02-28,3912320000,1525.3399658203125,1515.989990234375,1514.4599609375,1514.6800537109375,1514.6800537109375
2013-03-01,3695610000,1519.989990234375,1514.6800537109375,1501.47998046875,1518.199951171875,1518.199951171875
2013-03-04,3414430000,1525.27001953125,1518.199951171875,1512.2900390625,1525.199951171875,1525.199951171875
2013-03-05,3610690000,1543.469970703125,1525.199951171875,1525.199951171875,1539.7900390625,1539.7900390625
2013-03-06,3676890000,1545.25,1539.7900390625,1538.1099853515625,1541.4599609375,1541.4599609375
2013-03-07,3634710000,1545.780029296875,1541.4599609375,1541.4599609375,1544.260009765625,1544.260009765625
2013-03-08,3652260000,1552.47998046875,1544.260009765625,1542.93994140625,1551.1800537109375,1551.1800537109375
2013-03-11,3091080000,1556.27001953125,1551.1500244140625,1547.3599853515625,1556.219970703125,1556.219970703125
2013-03-12,3274910000,1556.77001953125,1556.219970703125,1548.239990234375,1552.47998046875,1552.47998046875
2013-03-13,3073830000,1556.3900146484375,1552.47998046875,1548.25,1554.52001953125,1554.52001953125
2013-03-14,3459260000,1563.3199462890625,1554.52001953125,1554.52001953125,1563.22998046875,1563.22998046875
2013-03-15,5175850000,1563.6199951171875,1563.2099609375,1555.739990234375,1560.699951171875,1560.699951171875
2013-03-18,3164560000,1560.699951171875,1560.699951171875,1545.1300048828125,1552.0999755859375,1552.0999755859375
2013-03-19,3796210000,1557.25,1552.0999755859375,1538.5699462890625,1548.3399658203125,1548.3399658203125
2013-03-20,3349090000,1561.56005859375,1548.3399658203125,1548.3399658203125,1558.7099609375,1558.7099609375
2013-03-21,3243270000,1558.7099609375,1558.7099609375,1543.550048828125,1545.800048828125,1545.800048828125
2013-03-22,2948380000,1557.739990234375,1545.9000244140625,1545.9000244140625,1556.8900146484375,1556.8900146484375
2013-03-25,3178170000,1564.9100341796875,1556.8900146484375,1546.219970703125,1551.68994140625,1551.68994140625
2013-03-26,2869260000,1563.949951171875,1551.68994140625,1551.68994140625,1563.77001953125,1563.77001953125
2013-03-27,2914210000,1564.0699462890625,1563.75,1551.9000244140625,1562.8499755859375,1562.8499755859375
2013-03-28,3304440000,1570.280029296875,1562.8599853515625,1561.0799560546875,1569.18994140625,1569.18994140625
2013-04-01,2753110000,1570.5699462890625,1569.1800537109375,1558.469970703125,1562.1700439453125,1562.1700439453125
2013-04-02,3312160000,1573.6600341796875,1562.1700439453125,1562.1700439453125,1570.25,1570.25
2013-04-03,4060610000,1571.469970703125,1570.25,1549.800048828125,1553.68994140625,1553.68994140625
2013-04-04,3350670000,1562.5999755859375,1553.68994140625,1552.52001953125,1559.97998046875,1559.97998046875
2013-04-05,3515410000,1559.97998046875,1559.97998046875,1539.5,1553.280029296875,1553.280029296875
2013-04-08,2887120000,1563.0699462890625,1553.260009765625,1548.6300048828125,1563.0699462890625,1563.0699462890625
2013-04-09,3252780000,1573.8900146484375,1563.1099853515625,1560.9200439453125,1568.6099853515625,1568.6099853515625
2013-04-10,3453350000,1589.0699462890625,1568.6099853515625,1568.6099853515625,1587.72998046875,1587.72998046875
2013-04-11,3393950000,1597.3499755859375,1587.72998046875,1586.1700439453125,1593.3699951171875,1593.3699951171875
2013-04-12,3206290000,1593.300048828125,1593.300048828125,1579.969970703125,1588.8499755859375,1588.8499755859375
2013-04-15,4660130000,1588.8399658203125,1588.8399658203125,1552.280029296875,1552.3599853515625,1552.3599853515625
2013-04-16,3654700000,1575.3499755859375,1552.3599853515625,1552.3599853515625,1574.5699462890625,1574.5699462890625
2013-04-17,4250310000,1574.5699462890625,1574.5699462890625,1543.68994140625,1552.010009765625,1552.010009765625
2013-04-18,3890800000,1554.3800048828125,1552.030029296875,1536.030029296875,1541.6099853515625,1541.6099853515625
2013-04-19,3569870000,1555.8900146484375,1541.6099853515625,1539.4000244140625,1555.25,1555.25
2013-04-22,2979880000,1565.550048828125,1555.25,1548.18994140625,1562.5,1562.5
2013-04-23,3565150000,1579.5799560546875,1562.5,1562.5,1578.780029296875,1578.780029296875
2013-04-24,3598240000,1583.0,1578.780029296875,1575.800048828125,1578.7900390625,1578.7900390625
2013-04-25,3908580000,1592.6400146484375,1578.9300537109375,1578.9300537109375,1585.1600341796875,1585.1600341796875
2013-04-26,3198620000,1585.780029296875,1585.1600341796875,1577.56005859375,1582.239990234375,1582.239990234375
2013-04-29,2891200000,1596.6500244140625,1582.3399658203125,1582.3399658203125,1593.6099853515625,1593.6099853515625
2013-04-30,3745070000,1597.5699462890625,1593.5799560546875,1586.5,1597.5699462890625,1597.5699462890625
2013-05-01,3530320000,1597.550048828125,1597.550048828125,1581.280029296875,1582.699951171875,1582.699951171875
2013-05-02,3366950000,1598.5999755859375,1582.77001953125,1582.77001953125,1597.5899658203125,1597.5899658203125
2013-05-03,3603910000,1618.4599609375,1597.5999755859375,1597.5999755859375,1614.4200439453125,1614.4200439453125
2013-05-06,3062240000,1619.77001953125,1614.4000244140625,1614.2099609375,1617.5,1617.5
2013-05-07,3309580000,1626.030029296875,1617.550048828125,1616.6400146484375,1625.9599609375,1625.9599609375
2013-05-08,3554700000,1632.780029296875,1625.949951171875,1622.699951171875,1632.68994140625,1632.68994140625
2013-05-09,3457400000,1635.010009765625,1632.68994140625,1623.0899658203125,1626.6700439453125,1626.6700439453125
2013-05-10,3086470000,1633.699951171875,1626.68994140625,1623.7099609375,1633.699951171875,1633.699951171875
2013-05-13,2910600000,1636.0,1632.0999755859375,1626.739990234375,1633.77001953125,1633.77001953125
2013-05-14,3457790000,1651.0999755859375,1633.75,1633.75,1650.3399658203125,1650.3399658203125
2013-05-15,3657440000,1661.489990234375,1649.1300048828125,1646.6800537109375,1658.780029296875,1658.780029296875
2013-05-16,3513130000,1660.510009765625,1658.0699462890625,1648.5999755859375,1650.469970703125,1650.469970703125
2013-05-17,3440710000,1667.469970703125,1652.449951171875,1652.449951171875,1667.469970703125,1667.469970703125
2013-05-20,3275080000,1672.8399658203125,1665.7099609375,1663.52001953125,1666.2900390625,1666.2900390625
2013-05-21,3513560000,1674.9300537109375,1666.199951171875,1662.6700439453125,1669.1600341796875,1669.1600341796875
2013-05-22,4361020000,1687.1800537109375,1669.3900146484375,1648.8599853515625,1655.3499755859375,1655.3499755859375
2013-05-23,3945510000,1655.5,1651.6199951171875,1635.530029296875,1650.510009765625,1650.510009765625
2013-05-24,2758080000,1649.780029296875,1646.6700439453125,1636.8800048828125,1649.5999755859375,1649.5999755859375
2013-05-28,3457400000,1674.2099609375,1652.6300048828125,1652.6300048828125,1660.06005859375,1660.06005859375
2013-05-29,3587140000,1656.5699462890625,1656.5699462890625,1640.050048828125,1648.3599853515625,1648.3599853515625
2013-05-30,3498620000,1661.9100341796875,1649.1400146484375,1648.6099853515625,1654.4100341796875,1654.4100341796875
2013-05-31,4099600000,1658.989990234375,1652.1300048828125,1630.739990234375,1630.739990234375,1630.739990234375
2013-06-03,3952070000,1640.4200439453125,1631.7099609375,1622.719970703125,1640.4200439453125,1640.4200439453125
2013-06-04,3653840000,1646.530029296875,1640.72998046875,1623.6199951171875,1631.3800048828125,1631.3800048828125
2013-06-05,3632350000,1629.31005859375,1629.050048828125,1607.0899658203125,1608.9000244140625,1608.9000244140625
2013-06-06,3547380000,1622.56005859375,1609.2900390625,1598.22998046875,1622.56005859375,1622.56005859375
2013-06-07,3371990000,1644.4000244140625,1625.27001953125,1625.27001953125,1643.3800048828125,1643.3800048828125
2013-06-10,2978730000,1648.68994140625,1644.6700439453125,1639.260009765625,1642.81005859375,1642.81005859375
2013-06-11,3435710000,1640.1300048828125,1638.6400146484375,1622.9200439453125,1626.1300048828125,1626.1300048828125
2013-06-12,3202550000,1637.7099609375,1629.93994140625,1610.9200439453125,1612.52001953125,1612.52001953125
2013-06-13,3378620000,1639.25,1612.1500244140625,1608.0699462890625,1636.3599853515625,1636.3599853515625
2013-06-14,2939400000,1640.800048828125,1635.52001953125,1623.9599609375,1626.72998046875,1626.72998046875
2013-06-17,3137080000,1646.5,1630.6400146484375,1630.3399658203125,1639.0400390625,1639.0400390625
